combination,frequency,average_price,surgeon_group
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + מספריים לאפ,9,696.95,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + מספריים לאפ,125,696.95,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + מספריים לאפ,125,696.95,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,15,755.17,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,15,755.17,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,15,755.17,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,206,755.13,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,206,755.13,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,206,755.13,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול אקסל OPTI-5X100,78,770.95,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול אקסל OPTI-5X100,78,770.95,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול אקסל OPTI-5X100,79,770.95,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול אקסל OPTI-5X100,79,770.95,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,36,748.58,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,36,748.58,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,36,748.58,Cheap
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,79,748.18,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,79,748.18,Expensive
בלון אמצעי T10SB + בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,79,748.18,Expensive
בלון אמצעי T10SB + טאקר נספג - 15 סיכות,12,1187.42,Cheap
בלון אמצעי T10SB + טאקר נספג - 15 סיכות,88,1189.64,Expensive
בלון אמצעי T10SB + טאקר נספג-12 סיכות-ETHICON,3,1658.1,Cheap
בלון אמצעי T10SB + טאקר נספג-12 סיכות-ETHICON,195,1658.1,Expensive
בלון אמצעי T10SB + טרוקר CFF03 - 5X100,37,511.72,Cheap
בלון אמצעי T10SB + טרוקר CFF03 - 5X100,88,511.01,Expensive
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,36,564.36,Cheap
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,36,564.36,Cheap
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,36,564.36,Cheap
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,36,564.36,Cheap
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,36,564.36,Cheap
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,81,563.17,Expensive
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,81,563.17,Expensive
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,81,563.17,Expensive
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,81,563.17,Expensive
בלון אמצעי T10SB + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,81,563.17,Expensive
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100,73,481.95,Cheap
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100,118,481.95,Expensive
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,556.95,Cheap
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,556.95,Cheap
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,556.95,Cheap
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,556.95,Cheap
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,556.95,Expensive
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,556.95,Expensive
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,556.95,Expensive
בלון אמצעי T10SB + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,556.95,Expensive
בלון אמצעי T10SB + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,7,546.37,Cheap
בלון אמצעי T10SB + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,7,546.37,Cheap
בלון אמצעי T10SB + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,7,546.37,Cheap
בלון אמצעי T10SB + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,138,545.8,Expensive
בלון אמצעי T10SB + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,138,545.8,Expensive
בלון אמצעי T10SB + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,138,545.8,Expensive
בלון אמצעי T10SB + סקשן איריגיישיין 5,15,466.17,Cheap
בלון אמצעי T10SB + סקשן איריגיישיין 5,207,466.13,Expensive
בלון אמצעי T10SB + שרוול אקסל OPTI-5X100,80,481.95,Cheap
בלון אמצעי T10SB + שרוול אקסל OPTI-5X100,81,481.95,Expensive
בלון אמצעי T10SB + שרוול לטרוקר 5 - CFS02,37,459.51,Cheap
בלון אמצעי T10SB + שרוול לטרוקר 5 - CFS02,82,459.14,Expensive
בלון דו צדדי PDBS2 + טאקר נספג - 15 סיכות,12,1069.47,Cheap
בלון דו צדדי PDBS2 + טאקר נספג - 15 סיכות,89,1071.88,Expensive
בלון דו צדדי PDBS2 + טאקר נספג-12 סיכות-ETHICON,4,1540.15,Cheap
בלון דו צדדי PDBS2 + טאקר נספג-12 סיכות-ETHICON,196,1540.15,Expensive
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100,39,393.81,Cheap
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100,89,392.98,Expensive
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,38,446.47,Cheap
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,38,446.47,Cheap
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,38,446.47,Cheap
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,38,446.47,Cheap
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,38,446.47,Cheap
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,83,445.04,Expensive
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,83,445.04,Expensive
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,83,445.04,Expensive
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,83,445.04,Expensive
בלון דו צדדי PDBS2 + טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,83,445.04,Expensive
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100,73,364.0,Cheap
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100,117,364.0,Expensive
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,439.0,Cheap
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,439.0,Cheap
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,439.0,Cheap
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,69,439.0,Cheap
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,439.0,Expensive
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,439.0,Expensive
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,439.0,Expensive
בלון דו צדדי PDBS2 + טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,73,439.0,Expensive
בלון דו צדדי PDBS2 + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,7,428.42,Cheap
בלון דו צדדי PDBS2 + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,7,428.42,Cheap
בלון דו צדדי PDBS2 + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,7,428.42,Cheap
בלון דו צדדי PDBS2 + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,141,427.83,Expensive
בלון דו צדדי PDBS2 + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,141,427.83,Expensive
בלון דו צדדי PDBS2 + טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,141,427.83,Expensive
בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,15,348.22,Cheap
בלון דו צדדי PDBS2 + סקשן איריגיישיין 5,217,348.09,Expensive
בלון דו צדדי PDBS2 + שרוול אקסל OPTI-5X100,80,364.0,Cheap
בלון דו צדדי PDBS2 + שרוול אקסל OPTI-5X100,84,364.0,Expensive
בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,39,341.58,Cheap
בלון דו צדדי PDBS2 + שרוול לטרוקר 5 - CFS02,84,341.12,Expensive
טאקר-10 סיכות MICROVAL + טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,161,788.6,Cheap
טאקר-10 סיכות MICROVAL + טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,161,788.6,Cheap
טאקר-10 סיכות MICROVAL + טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,161,788.6,Cheap
טאקר-10 סיכות MICROVAL + טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,0,0.0,Expensive
טאקר-10 סיכות MICROVAL + טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,0,0.0,Expensive
טאקר-10 סיכות MICROVAL + טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,0,0.0,Expensive
טאקר-10 סיכות MICROVAL + טרוקר ללא סכין 5 NB5STF,171,713.6,Cheap
טאקר-10 סיכות MICROVAL + טרוקר ללא סכין 5 NB5STF,49,713.6,Expensive
טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,85,156.32,Cheap
טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,85,156.32,Cheap
טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,98,156.39,Expensive
טרוקר CFF03 - 5X100 + שרוול לטרוקר 5 - CFS02,98,156.39,Expensive
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT,99,150.0,Cheap
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT,36,150.0,Expensive
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,73,225.0,Cheap
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,73,225.0,Cheap
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,73,225.0,Cheap
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,73,225.0,Cheap
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,23,225.0,Expensive
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,23,225.0,Expensive
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,23,225.0,Expensive
טרוקר אקסל OPTI-5X100 + טרוקר אקסל ללא סכין 11 B11LT + שרוול אקסל OPTI-5X100,23,225.0,Expensive
טרוקר אקסל OPTI-5X100 + שרוול אקסל OPTI-5X100,101,150.0,Cheap
טרוקר אקסל OPTI-5X100 + שרוול אקסל OPTI-5X100,35,150.0,Expensive
טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,94,150.0,Cheap
טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,94,150.0,Cheap
טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,87,150.0,Expensive
טרוקר אקסל OPTI-סכין-5X100 + שרוול אקסל OPTI-5X100,87,150.0,Expensive
טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,277,155.29,Cheap
טרוקר אקסל ללא סכין 11 B11LT + טרוקר ללא סכין 5 NB5STF,26,160.96,Expensive
טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,38,139.35,Cheap
טרוקר ללא סכין 5 NB5STF + סקשן איריגיישיין 5,150,138.8,Expensive
